epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,62.3466,1.18296,3.1051,1.6709,0.59478,0.4496,0.45565,0.24805,1.36665,1.679,1.98651,0.00332528,0.00332528,0.00332528
2,119.151,1.1887,2.12439,1.65268,0.64165,0.47119,0.49749,0.27139,1.44112,1.61408,2.12464,0.00663225,0.00663225,0.00663225
